cod_uf,cod_municipio,dsc_municipio,num_cnae,dsc_setor_1,dsc_setor_2,dsc_programa,dsc_linha_financiamento,dsc_atividade,dsc_porte,dsc_finalidade,num_operacao_contratada,vlr_contrato,dsc_fonte,num_ano,Tipologia_do_Municipio,Semiarido
GO,5201405,APARECIDA DE GOIANIA,Comércio varejista de materiais de construção em geral,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Médio I,Custeio isolado/ Comercialização,1,399033.97,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Fabricação de artefatos de cimento para uso na construção,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Pequeno-Médio,Investimento,1,169320,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Impressão de livros, revistas e outras publicações periódicas",Empresarial,Industrial,-,Desenvolvimento Industrial,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Pequeno-Médio,Investimento,1,401310,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Atividade médica ambulatorial com recursos para realização de exames complementares,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno-Médio,Custeio isolado/ Comercialização,1,960000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Fabricação de outros produtos alimentícios não especificados anteriormente,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno-Médio,Investimento,1,191179.96,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Atividade odontológica,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,325000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno-Médio,Custeio isolado/ Comercialização,1,216000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Coleta de resíduos perigosos,Empresarial,Infraestrutura,-,Infraestrutura Econômica,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",Pequeno-Médio,Investimento Misto,1,224499.6,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Lanchonetes, casas de chá, de sucos e similares",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Custeio isolado/ Comercialização,1,97700,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Comércio varejista especializado de equipamentos e suprimentos de informática,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Mini/Micro,Capital de Giro Isolado,1,59000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Educação infantil - pré-escola,Empresarial,Comércio e Serviços,-,Comércio e Serviços,EDUCAÇÃO,Pequeno,Capital de Giro Isolado,1,300000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda,Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS DIVERSOS,Pequeno,Capital de Giro Isolado,1,498000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Lanchonetes, casas de chá, de sucos e similares",Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALIMENTAÇÃO,Pequeno,Capital de Giro Isolado,1,80000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Serviços de manutenção e reparação mecânica de veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Capital de Giro Isolado,1,250000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Comércio varejista de artigos de óptica,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,166000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Empresarial,Comércio e Serviços,-,Comércio e Serviços,TRANSPORTE TERRESTRE,Pequeno,Capital de Giro Isolado,1,508000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Fabricação de tintas, vernizes, esmaltes e lacas",Empresarial,Industrial,-,Desenvolvimento Industrial,FABRICAÇÃO DE PRODUTOS QUÍMICOS,Médio II,Investimento,1,274080,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,518000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Fundição de metais não ferrosos e suas ligas,Empresarial,Industrial,-,Desenvolvimento Industrial,METALURGIA,Médio I,Investimento,1,477750,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,65400,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Serviços de encadernação e plastificação,Empresarial,Industrial,-,Desenvolvimento Industrial,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Pequeno,Investimento,1,92000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Cabeleireiros, manicure e pedicure",Empresarial,Comércio e Serviços,-,Comércio e Serviços,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,Pequeno,Custeio isolado/ Comercialização,1,203707,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal",Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS QUÍMICOS,Pequeno-Médio,Capital de Giro Isolado,1,499000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Fabricação de estruturas metálicas,Empresarial,Industrial,-,Desenvolvimento Industrial,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Médio I,Capital de Giro Isolado,1,480000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Recuperação de materiais não especificados anteriormente,Empresarial,Industrial,-,Desenvolvimento Industrial,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",Pequeno-Médio,Capital de Giro Isolado,1,490000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Comércio atacadista de cosméticos e produtos de perfumaria,Empresarial,Industrial,-,Desenvolvimento Industrial,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Pequeno,Capital de Giro Isolado,1,185000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,"Comércio atacadista de vidros, espelhos e vitrais",Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",Pequeno,Capital de Giro Isolado,1,55000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Comércio varejista de madeira e artefatos,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Capital de Giro Isolado,1,600000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Comércio varejista de materiais de construção não especificados anteriormente,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,163000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Serviços de pré-impressão,Empresarial,Comércio e Serviços,-,Comércio e Serviços,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,Pequeno,Custeio isolado/ Comercialização,1,161950,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Fabricação de produtos de panificação industrial,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,Pequeno,Custeio isolado/ Comercialização,1,249899,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201405,APARECIDA DE GOIANIA,Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente,Empresarial,Industrial,-,Desenvolvimento Industrial,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",Pequeno-Médio,Investimento,1,499795,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201454,APARECIDA DO RIO DOCE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,300000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201454,APARECIDA DO RIO DOCE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,495000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201454,APARECIDA DO RIO DOCE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,449880,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201454,APARECIDA DO RIO DOCE,-,Rural,Rural,-,FCO LEITE,-,Pequeno,Custeio isolado/ Comercialização,1,80000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201454,APARECIDA DO RIO DOCE,-,Rural,Rural,-,FCO LEITE,-,Pequeno,Custeio isolado/ Comercialização,1,152196.39,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201454,APARECIDA DO RIO DOCE,Comércio varejista de combustíveis para veículos automotores,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Médio I,Capital de Giro Isolado,1,490000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,498800,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,FCO Verde Conservação da Natureza,Pessoa Fisica,Pequeno-Médio,Investimento,1,3000000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,240000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Empresarial,Energia PF,-,Financiamento de Minigeração Elétrica PF,Pessoa Fisica,Mini/Micro,Investimento,1,13947.4,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499200,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,1499908.26,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Empresarial,Energia PF,-,Financiamento de Minigeração Elétrica PF,Pessoa Fisica,Mini/Micro,Investimento,1,10863,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,498000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,984000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,431546.15,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,1590000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,1073687.93,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,853610.46,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno-Médio,Investimento,1,499999.99,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Médio I,Investimento,1,110000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,2,898000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,252000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,449900,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,405000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201504,APORE,Comércio varejista de artigos do vestuário e acessórios,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,200000,FCO,2024,Alta Renda e Baixo Dinamismo,não
GO,5201603,ARACU,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,132480,FCO,2024,Alta Renda e Alto Dinamismo,não
GO,5201603,ARACU,-,Rural,Rural,-,Desenvolvimento Rural,-,Mini/Micro,Investimento,1,100000,FCO,2024,Alta Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,399000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,120000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499500,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,400000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,300000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,-,Rural,Rural,-,FCO Verde Conservação da Natureza,-,Pequeno-Médio,Investimento,1,3000000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,-,Rural,Rural Pronaf,-,BB PRONAF MAIS ALIMENTOS,-,Pequeno,Investimento,1,49000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,-,Rural,Rural Pronaf,-,BB PRONAF MAIS ALIMENTOS,-,Pequeno,Investimento,1,76000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Serviços de comunicação multimídia - SCM,Empresarial,Comércio e Serviços,-,Comércio e Serviços,TELECOMUNICAÇÕES,Pequeno,Custeio isolado/ Comercialização,1,500000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Atividade odontológica,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,178800,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Comércio a varejo de peças e acessórios novos para motocicletas e motonetas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Custeio isolado/ Comercialização,1,104000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Comércio varejista de artigos de colchoaria,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,182000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Serviços de comunicação multimídia - SCM,Empresarial,Comércio e Serviços,-,Comércio e Serviços,TELECOMUNICAÇÕES,Pequeno,Custeio isolado/ Comercialização,1,493329,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Serviços de comunicação multimídia - SCM,Empresarial,Comércio e Serviços,-,Comércio e Serviços,TELECOMUNICAÇÕES,Pequeno,Custeio isolado/ Comercialização,1,499717.09,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Comércio varejista de ferragens e ferramentas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno-Médio,Custeio isolado/ Comercialização,1,375000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,200000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Comércio a varejo de pneumáticos e câmaras-de-ar,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Custeio isolado/ Comercialização,1,499286.27,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Hotéis,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALOJAMENTO,Pequeno,Capital de Giro Isolado,1,499990,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Comércio a varejo de pneumáticos e câmaras-de-ar,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,Pequeno,Custeio isolado/ Comercialização,1,474500,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Hotéis,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ALOJAMENTO,Pequeno,Custeio isolado/ Comercialização,1,417000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201702,ARAGARCAS,Construção de edifícios,Empresarial,Comércio e Serviços,-,Comércio e Serviços,CONSTRUÇÃO DE EDIFÍCIOS,Pequeno-Médio,Custeio isolado/ Comercialização,1,201500,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5201801,ARAGOIANIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,320000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201801,ARAGOIANIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,318500,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201801,ARAGOIANIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,298000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201801,ARAGOIANIA,Fabricação de artefatos para pesca e esporte,Empresarial,Comércio e Serviços,-,Comércio e Serviços,FABRICAÇÃO DE PRODUTOS DIVERSOS,Pequeno-Médio,Capital de Giro Isolado,1,335000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5201801,ARAGOIANIA,Instalação e manutenção elétrica,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,Pequeno,Custeio isolado/ Comercialização,1,643500,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499500,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,304000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499940,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,250000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,2698920,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,991551.39,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,50109.3,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,76743,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,2,105263.85,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,1496880,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,297377.78,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,315000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499998.9,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,999301.78,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,135000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,59859.54,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,90556.74,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,495000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,1080000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,48487.72,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,494000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,2255464.05,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499975,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,1498500,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499500,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,930000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,493000,FCO,2024,Alta Renda e Médio Dinamismo,não
